feature,provider,prompt_style,context_level,rf_importance,shap_importance,auroc,n_samples,n_positive,n_negative
retweeted,anthropic,popular,author,0.013604218344344016,0.0028293512718471723,0.793049805950841,973,200,773
author_gender,anthropic,popular,author_post,0.020280181608671375,0.007609252473513961,0.804849931787176,933,200,733
author_partisanship,anthropic,popular,author_post,0.019051980525236257,0.007813893276527798,0.804849931787176,933,200,733
author_ideology,anthropic,popular,author_post,0.02537409755197231,0.007843693497965123,0.804849931787176,933,200,733
author_race,anthropic,popular,author_post,0.028253925030988808,0.0066979210786300425,0.804849931787176,933,200,733
author_age,anthropic,popular,author_post,0.03025199787124554,0.0058187282985062054,0.804849931787176,933,200,733
author_education,anthropic,popular,author_post,0.014637730366795167,0.002584532891618247,0.804849931787176,933,200,733
author_income,anthropic,popular,author_post,0.027476437848260742,0.006857912105622761,0.804849931787176,933,200,733
author_marital_status,anthropic,popular,author_post,0.018282749308347546,0.0038551425114175027,0.804849931787176,933,200,733
author_religiosity,anthropic,popular,author_post,0.02207527145701478,0.004197515785596054,0.804849931787176,933,200,733
sentiment_polarity,anthropic,popular,author_post,0.07524774808477337,0.01216303893447535,0.804849931787176,933,200,733
sentiment_subjectivity,anthropic,popular,author_post,0.07746557131777317,0.01632221482531529,0.804849931787176,933,200,733
polarization_score,anthropic,popular,author_post,0.09352127968162957,0.014846041226352583,0.804849931787176,933,200,733
primary_topic,anthropic,popular,author_post,0.060234612044071156,0.012934951198837277,0.804849931787176,933,200,733
toxicity,anthropic,popular,author_post,0.06821243750357651,0.010227174148079462,0.804849931787176,933,200,733
user_followers_count,anthropic,popular,author_post,0.06130835318134344,0.010856032543382,0.804849931787176,933,200,733
user_friends_count,anthropic,popular,author_post,0.07380968905704306,0.015914171086217323,0.804849931787176,933,200,733
user_statuses_count,anthropic,popular,author_post,0.06198881805847791,0.010860423140562313,0.804849931787176,933,200,733
user_favourites_count,anthropic,popular,author_post,0.05978423387406465,0.011100025140977006,0.804849931787176,933,200,733
favorite_count,anthropic,popular,author_post,0.08495370541542474,0.014848416405965714,0.804849931787176,933,200,733
retweet_count,anthropic,popular,author_post,0.06594952142453628,0.009625840986028231,0.804849931787176,933,200,733
retweeted,anthropic,popular,author_post,0.011839658788753761,0.0017389926488730932,0.804849931787176,933,200,733
author_gender,anthropic,popular,none,0.01777657356513654,0.004526845192171087,0.7929325613079019,934,200,734
author_partisanship,anthropic,popular,none,0.019227574523852826,0.006845470619600768,0.7929325613079019,934,200,734
author_ideology,anthropic,popular,none,0.02450082657539985,0.005071376399929561,0.7929325613079019,934,200,734
author_race,anthropic,popular,none,0.026126833867851463,0.005263261403752829,0.7929325613079019,934,200,734
author_age,anthropic,popular,none,0.02882987506247615,0.00480438959863861,0.7929325613079019,934,200,734
author_education,anthropic,popular,none,0.01523781843224633,0.0027303380335950635,0.7929325613079019,934,200,734
author_income,anthropic,popular,none,0.029400805940895423,0.009058813020160273,0.7929325613079019,934,200,734
author_marital_status,anthropic,popular,none,0.01807956122898374,0.002788375270892741,0.7929325613079019,934,200,734
author_religiosity,anthropic,popular,none,0.020778903808749655,0.005498667440131125,0.7929325613079019,934,200,734
sentiment_polarity,anthropic,popular,none,0.0813885553012382,0.012791415781945932,0.7929325613079019,934,200,734
sentiment_subjectivity,anthropic,popular,none,0.09410036214256455,0.01682393180949537,0.7929325613079019,934,200,734
polarization_score,anthropic,popular,none,0.09174011221962872,0.012315311816582285,0.7929325613079019,934,200,734
primary_topic,anthropic,popular,none,0.0419275175468155,0.006085919411501392,0.7929325613079019,934,200,734
toxicity,anthropic,popular,none,0.08753002805312263,0.016338633881941973,0.7929325613079019,934,200,734
user_followers_count,anthropic,popular,none,0.06226618184971095,0.0096144127152476,0.7929325613079019,934,200,734
user_friends_count,anthropic,popular,none,0.060289644663749906,0.009269074994850163,0.7929325613079019,934,200,734
user_statuses_count,anthropic,popular,none,0.0641950587619807,0.009214980659101823,0.7929325613079019,934,200,734
user_favourites_count,anthropic,popular,none,0.06374045169583273,0.011022188558221483,0.7929325613079019,934,200,734
favorite_count,anthropic,popular,none,0.0653781405815601,0.010067038437569247,0.7929325613079019,934,200,734
retweet_count,anthropic,popular,none,0.07546431453453142,0.010893662400226366,0.7929325613079019,934,200,734
retweeted,anthropic,popular,none,0.012020859643672858,0.0025160358341827014,0.7929325613079019,934,200,734
author_gender,anthropic,popular,post,0.021703306261488448,0.004874268822845742,0.7788662790697675,974,200,774
author_partisanship,anthropic,popular,post,0.018400710394247906,0.004264715971108081,0.7788662790697675,974,200,774
author_ideology,anthropic,popular,post,0.026815896471308453,0.003922728878065543,0.7788662790697675,974,200,774
author_race,anthropic,popular,post,0.029563766419857584,0.0036773266315895292,0.7788662790697675,974,200,774
author_age,anthropic,popular,post,0.03143029399964486,0.008718978389106949,0.7788662790697675,974,200,774
author_education,anthropic,popular,post,0.018368185542319015,0.0031545130766769723,0.7788662790697675,974,200,774
author_income,anthropic,popular,post,0.02929009866761777,0.005381041758539741,0.7788662790697675,974,200,774
author_marital_status,anthropic,popular,post,0.016461141803353632,0.005011061502869562,0.7788662790697675,974,200,774
author_religiosity,anthropic,popular,post,0.02201690096076555,0.0031251769974673044,0.7788662790697675,974,200,774
sentiment_polarity,anthropic,popular,post,0.06869538286605614,0.011591799406616478,0.7788662790697675,974,200,774
sentiment_subjectivity,anthropic,popular,post,0.06024296945951003,0.008287651937104453,0.7788662790697675,974,200,774
polarization_score,anthropic,popular,post,0.07360508737356497,0.01076912831962939,0.7788662790697675,974,200,774
primary_topic,anthropic,popular,post,0.05837157673953479,0.010962782437459804,0.7788662790697675,974,200,774
toxicity,anthropic,popular,post,0.07740354842714452,0.009308841937855921,0.7788662790697675,974,200,774
user_followers_count,anthropic,popular,post,0.05982625258153104,0.01091870798413387,0.7788662790697675,974,200,774
user_friends_count,anthropic,popular,post,0.07261175195995477,0.013020013835141564,0.7788662790697675,974,200,774
user_statuses_count,anthropic,popular,post,0.0678468381146771,0.013719500025022851,0.7788662790697675,974,200,774
user_favourites_count,anthropic,popular,post,0.07328971748229386,0.011782680318226123,0.7788662790697675,974,200,774
favorite_count,anthropic,popular,post,0.09013410456123155,0.017049580097447843,0.7788662790697675,974,200,774
retweet_count,anthropic,popular,post,0.07151532632299004,0.010671616285909073,0.7788662790697675,974,200,774
retweeted,anthropic,popular,post,0.012407143590907997,0.0025457377374021057,0.7788662790697675,974,200,774
author_gender,anthropic,engaging,author,0.01831460417131833,0.0037147535620173913,0.7966545574636724,957,200,757
author_partisanship,anthropic,engaging,author,0.018186529384522362,0.0031445302040285475,0.7966545574636724,957,200,757
author_ideology,anthropic,engaging,author,0.026483924613361368,0.006852097271109281,0.7966545574636724,957,200,757
author_race,anthropic,engaging,author,0.03248825173256833,0.007589989716191178,0.7966545574636724,957,200,757
author_age,anthropic,engaging,author,0.03749349688468781,0.009525428408745389,0.7966545574636724,957,200,757
author_education,anthropic,engaging,author,0.017840295832620673,0.004874498111397507,0.7966545574636724,957,200,757
author_income,anthropic,engaging,author,0.028101868252782543,0.004667365892609666,0.7966545574636724,957,200,757
author_marital_status,anthropic,engaging,author,0.017422389987181427,0.00271770168621385,0.7966545574636724,957,200,757
author_religiosity,anthropic,engaging,author,0.024514769172537337,0.003600840137940106,0.7966545574636724,957,200,757
sentiment_polarity,anthropic,engaging,author,0.07646830303935048,0.008537590118273295,0.7966545574636724,957,200,757
sentiment_subjectivity,anthropic,engaging,author,0.08271331918407282,0.01260352371509952,0.7966545574636724,957,200,757
polarization_score,anthropic,engaging,author,0.08109466158410517,0.010063545716040543,0.7966545574636724,957,200,757
primary_topic,anthropic,engaging,author,0.06301361752763565,0.014909077485458224,0.7966545574636724,957,200,757
toxicity,anthropic,engaging,author,0.07542377943098053,0.013178184792775873,0.7966545574636724,957,200,757
user_followers_count,anthropic,engaging,author,0.059848212999235685,0.008233907638365947,0.7966545574636724,957,200,757
user_friends_count,anthropic,engaging,author,0.059522567528092374,0.009431346864628834,0.7966545574636724,957,200,757
user_statuses_count,anthropic,engaging,author,0.044850245598385435,0.00946063768341781,0.7966545574636724,957,200,757
user_favourites_count,anthropic,engaging,author,0.07686040044947483,0.016665273733719323,0.7966545574636724,957,200,757
favorite_count,anthropic,engaging,author,0.08458044197230372,0.016011620000017077,0.7966545574636724,957,200,757
retweet_count,anthropic,engaging,author,0.0617871904815478,0.008011577535482832,0.7966545574636724,957,200,757
retweeted,anthropic,engaging,author,0.012991130173235183,0.003358962890018806,0.7966545574636724,957,200,757
author_gender,anthropic,engaging,author_post,0.02169792149115985,0.007483823526427616,0.7813874345549738,964,200,764
author_partisanship,anthropic,engaging,author_post,0.01667379419108582,0.003898234902220309,0.7813874345549738,964,200,764
author_ideology,anthropic,engaging,author_post,0.025270857257728322,0.0035634505231130257,0.7813874345549738,964,200,764
author_race,anthropic,engaging,author_post,0.03192229265109669,0.009368994130004958,0.7813874345549738,964,200,764
author_age,anthropic,engaging,author_post,0.030410606348337393,0.005732407178733561,0.7813874345549738,964,200,764
author_education,anthropic,engaging,author_post,0.015613322462879236,0.0022474521099033894,0.7813874345549738,964,200,764
author_income,anthropic,engaging,author_post,0.02681976680585204,0.006399786564314691,0.7813874345549738,964,200,764
author_marital_status,anthropic,engaging,author_post,0.019506273004584764,0.0032409457272198515,0.7813874345549738,964,200,764
author_religiosity,anthropic,engaging,author_post,0.021825955593630975,0.003966338294042809,0.7813874345549738,964,200,764
sentiment_polarity,anthropic,engaging,author_post,0.0762283047118026,0.008951502993535592,0.7813874345549738,964,200,764
sentiment_subjectivity,anthropic,engaging,author_post,0.09616635872572953,0.02115546966162911,0.7813874345549738,964,200,764
polarization_score,anthropic,engaging,author_post,0.0783569870361061,0.012080166474093839,0.7813874345549738,964,200,764
primary_topic,anthropic,engaging,author_post,0.0523077229785329,0.0073965307045971715,0.7813874345549738,964,200,764
toxicity,anthropic,engaging,author_post,0.07845565824407735,0.010138989161592043,0.7813874345549738,964,200,764
user_followers_count,anthropic,engaging,author_post,0.0582557102880441,0.012257532747650126,0.7813874345549738,964,200,764
user_friends_count,anthropic,engaging,author_post,0.06039346791998714,0.010622170406715332,0.7813874345549738,964,200,764
user_statuses_count,anthropic,engaging,author_post,0.052494657840265815,0.009171638649360938,0.7813874345549738,964,200,764
user_favourites_count,anthropic,engaging,author_post,0.059578216762798515,0.009004287193302606,0.7813874345549738,964,200,764
favorite_count,anthropic,engaging,author_post,0.0955859959043253,0.015115284241910743,0.7813874345549738,964,200,764
retweet_count,anthropic,engaging,author_post,0.07188664363161627,0.01072648227531585,0.7813874345549738,964,200,764
retweeted,anthropic,engaging,author_post,0.010549486150359354,0.0014381036617859685,0.7813874345549738,964,200,764
author_gender,anthropic,engaging,none,0.02029881194813903,0.0072127470761234325,0.8119260700389105,971,200,771
author_partisanship,anthropic,engaging,none,0.016019407046472665,0.003039894493594849,0.8119260700389105,971,200,771
author_ideology,anthropic,engaging,none,0.024997367804115697,0.005173782194965108,0.8119260700389105,971,200,771
author_race,anthropic,engaging,none,0.027258153291584767,0.006263843683844282,0.8119260700389105,971,200,771
author_age,anthropic,engaging,none,0.026207285544683274,0.005919745187546037,0.8119260700389105,971,200,771
author_education,anthropic,engaging,none,0.016625549262529564,0.002298688114379598,0.8119260700389105,971,200,771
author_income,anthropic,engaging,none,0.02815752373799682,0.004441322500607873,0.8119260700389105,971,200,771
author_marital_status,anthropic,engaging,none,0.01676608524154597,0.004557012230586663,0.8119260700389105,971,200,771
author_religiosity,anthropic,engaging,none,0.04160820809773749,0.01899262844634167,0.8119260700389105,971,200,771
sentiment_polarity,anthropic,engaging,none,0.08565321888083878,0.015603248875774701,0.8119260700389105,971,200,771
sentiment_subjectivity,anthropic,engaging,none,0.0764967935513954,0.015133084145163645,0.8119260700389105,971,200,771
polarization_score,anthropic,engaging,none,0.09480668431383053,0.015240798689590832,0.8119260700389105,971,200,771
primary_topic,anthropic,engaging,none,0.04842626810652537,0.006389771918537057,0.8119260700389105,971,200,771
toxicity,anthropic,engaging,none,0.07884541307885595,0.009557246326732247,0.8119260700389105,971,200,771
user_followers_count,anthropic,engaging,none,0.05245197548161,0.011157044654644345,0.8119260700389105,971,200,771
user_friends_count,anthropic,engaging,none,0.06913501488179889,0.012091575008478222,0.8119260700389105,971,200,771
user_statuses_count,anthropic,engaging,none,0.05859368029551497,0.009033001248133199,0.8119260700389105,971,200,771
user_favourites_count,anthropic,engaging,none,0.06212979451294751,0.009653808224189781,0.8119260700389105,971,200,771
favorite_count,anthropic,engaging,none,0.07695224257668704,0.012745990846619435,0.8119260700389105,971,200,771
retweet_count,anthropic,engaging,none,0.06542000848875794,0.009309781362673276,0.8119260700389105,971,200,771
retweeted,anthropic,engaging,none,0.013150513856432343,0.0036329637018412482,0.8119260700389105,971,200,771
author_gender,anthropic,engaging,post,0.018560937369182337,0.005584395108140639,0.8139934210526315,960,200,760
author_partisanship,anthropic,engaging,post,0.021949933484944208,0.004916294595331756,0.8139934210526315,960,200,760
author_ideology,anthropic,engaging,post,0.0235789723624514,0.004718491792300907,0.8139934210526315,960,200,760
author_race,anthropic,engaging,post,0.02357473050469787,0.00407515449799033,0.8139934210526315,960,200,760
author_age,anthropic,engaging,post,0.03638047153851125,0.007326400454506308,0.8139934210526315,960,200,760
author_education,anthropic,engaging,post,0.02057104286181577,0.004262072177876216,0.8139934210526315,960,200,760
author_income,anthropic,engaging,post,0.02815574577340258,0.005265634586810192,0.8139934210526315,960,200,760
author_marital_status,anthropic,engaging,post,0.020010664821622785,0.004176408114647361,0.8139934210526315,960,200,760
