feature,provider,prompt_style,context_level,bias,p_value,metric,significant
author_age,anthropic,neutral,none,0.0418894493726391,0.8855253103606355,Cramér's V,False
author_education,anthropic,neutral,none,0.046718384715258014,0.34169290789283263,Cramér's V,False
author_income,anthropic,neutral,none,0.07232477509810209,0.27252661725917177,Cramér's V,False
author_marital_status,anthropic,neutral,none,0.022215077403564955,0.7844230851917907,Cramér's V,False
author_religiosity,anthropic,neutral,none,0.02594040973701013,0.8820711395982042,Cramér's V,False
sentiment_polarity,anthropic,neutral,none,0.0812557818916414,0.305275143165202,Cohen's d,False
sentiment_subjectivity,anthropic,neutral,none,0.03179220768018426,0.6882682059533372,Cohen's d,False
polarization_score,anthropic,neutral,none,0.0010687674401418112,0.9892384456333667,Cohen's d,False
primary_topic,anthropic,neutral,none,0.11804585063989044,0.47139055922817097,Cramér's V,False
toxicity,anthropic,neutral,none,0.07886248692568992,0.3197331600241977,Cohen's d,False
user_followers_count,anthropic,neutral,none,0.07457757202350825,0.34672086121821605,Cohen's d,False
user_friends_count,anthropic,neutral,none,0.04055265520655231,0.6088281387696226,Cohen's d,False
user_statuses_count,anthropic,neutral,none,0.029447015344439654,0.7101809924146449,Cohen's d,False
user_favourites_count,anthropic,neutral,none,0.04152636507111027,0.6002557372584194,Cohen's d,False
favorite_count,anthropic,neutral,none,0.023905155917248365,0.7628960633736516,Cohen's d,False
retweet_count,anthropic,neutral,none,0.057720086968547454,0.46640645501957023,Cohen's d,False
retweeted,anthropic,neutral,none,0.10571320921050816,0.18236331537032574,Cohen's d,False
author_gender,anthropic,neutral,post,0.013197976233832197,0.9204313956800375,Cramér's V,False
author_partisanship,anthropic,neutral,post,0.027439288246349332,0.6988023619034801,Cramér's V,False
author_ideology,anthropic,neutral,post,0.07620092640537411,0.23729093489872893,Cramér's V,False
author_race,anthropic,neutral,post,0.03089608650451308,0.9233023070901044,Cramér's V,False
author_age,anthropic,neutral,post,0.07119518011279195,0.43755151089774924,Cramér's V,False
author_education,anthropic,neutral,post,0.04965192293492453,0.3092858951746949,Cramér's V,False
author_income,anthropic,neutral,post,0.04335995132584887,0.7743404213986376,Cramér's V,False
author_marital_status,anthropic,neutral,post,0.042590623416462386,0.4217065724988375,Cramér's V,False
author_religiosity,anthropic,neutral,post,0.07125493226159506,0.1843986134452157,Cramér's V,False
sentiment_polarity,anthropic,neutral,post,0.034816806800515604,0.6617632725615241,Cohen's d,False
sentiment_subjectivity,anthropic,neutral,post,0.017551729000098753,0.8254434546387843,Cohen's d,False
polarization_score,anthropic,neutral,post,0.16811466450667348,0.03485624536722064,Cohen's d,True
primary_topic,anthropic,neutral,post,0.13042895980600636,0.30160247658765604,Cramér's V,False
toxicity,anthropic,neutral,post,0.09484831619840865,0.23349565719098822,Cohen's d,False
user_followers_count,anthropic,neutral,post,0.01566595424367701,0.8439420278027676,Cohen's d,False
user_friends_count,anthropic,neutral,post,0.14927466505775025,0.060926857568782376,Cohen's d,False
user_statuses_count,anthropic,neutral,post,0.012305286433769012,0.8771168372309889,Cohen's d,False
user_favourites_count,anthropic,neutral,post,0.019576956874862515,0.8056847257603593,Cohen's d,False
favorite_count,anthropic,neutral,post,0.0410663093707875,0.6058571597591736,Cohen's d,False
retweet_count,anthropic,neutral,post,0.0016970392063327187,0.9829866386221141,Cohen's d,False
retweeted,anthropic,neutral,post,0.09970030108745592,0.21046066426372084,Cohen's d,False
author_gender,gemini,general,author,0.08318712726802112,0.034865844402270654,Cramér's V,True
author_partisanship,gemini,general,author,0.06711460812513174,0.11252051115952968,Cramér's V,False
author_ideology,gemini,general,author,0.047352065104935157,0.7036176393574819,Cramér's V,False
author_race,gemini,general,author,0.05020928643644241,0.654448931255493,Cramér's V,False
author_age,gemini,general,author,0.1025578065238653,0.06969506427578506,Cramér's V,False
author_education,gemini,general,author,0.012367446478674743,0.9285021708113759,Cramér's V,False
author_income,gemini,general,author,0.052323639450284586,0.617000749774448,Cramér's V,False
author_marital_status,gemini,general,author,0.006241491015182502,0.9812836064162549,Cramér's V,False
author_religiosity,gemini,general,author,0.03597139349638965,0.739816142466738,Cramér's V,False
sentiment_polarity,gemini,general,author,0.017971809302964444,0.8209016959724921,Cohen's d,False
sentiment_subjectivity,gemini,general,author,0.16340402030506312,0.0397700173311345,Cohen's d,True
polarization_score,gemini,general,author,0.05513213457360639,0.4874280700640509,Cohen's d,False
primary_topic,gemini,general,author,0.09647066802452912,0.829291843805541,Cramér's V,False
toxicity,gemini,general,author,0.0786391981085714,0.32200014019744005,Cohen's d,False
user_followers_count,gemini,general,author,0.1511433620975883,0.05715124932137304,Cohen's d,False
user_friends_count,gemini,general,author,0.0747137315304061,0.34673397486573837,Cohen's d,False
user_statuses_count,gemini,general,author,0.012031161737311408,0.8795387402769329,Cohen's d,False
user_favourites_count,gemini,general,author,0.021245272418034825,0.7889927682618358,Cohen's d,False
favorite_count,gemini,general,author,0.054477826751531844,0.4926083594493153,Cohen's d,False
retweet_count,gemini,general,author,0.008346767583620024,0.9162625225239186,Cohen's d,False
retweeted,gemini,general,author,0.03455207484842664,0.6633981194119557,Cohen's d,False
author_gender,gemini,general,author_post,0.04413484586026215,0.3850186657648611,Cramér's V,False
author_partisanship,gemini,general,author_post,0.039634409618470375,0.46313608469954304,Cramér's V,False
author_ideology,gemini,general,author_post,0.06687079724282821,0.3567363949436177,Cramér's V,False
author_race,gemini,general,author_post,0.07997208661730809,0.1800335609900964,Cramér's V,False
author_age,gemini,general,author_post,0.09148758851909593,0.1454188224849396,Cramér's V,False
author_education,gemini,general,author_post,0.043703192597648835,0.3922386469539158,Cramér's V,False
author_income,gemini,general,author_post,0.114686589613531,0.011826207532190613,Cramér's V,True
author_marital_status,gemini,general,author_post,0.04073546144998455,0.4434833006129937,Cramér's V,False
author_religiosity,gemini,general,author_post,0.05610642973534341,0.37870868376610856,Cramér's V,False
sentiment_polarity,gemini,general,author_post,0.009095718575802018,0.9086598034871638,Cohen's d,False
sentiment_subjectivity,gemini,general,author_post,0.014006429868379137,0.8597677917582202,Cohen's d,False
polarization_score,gemini,general,author_post,0.06259349536056798,0.4298770726368618,Cohen's d,False
primary_topic,gemini,general,author_post,0.1313365901387355,0.26131288058162083,Cramér's V,False
toxicity,gemini,general,author_post,0.10529147646439199,0.18434214869359186,Cohen's d,False
user_followers_count,gemini,general,author_post,0.06631541022001253,0.40297215757393645,Cohen's d,False
user_friends_count,gemini,general,author_post,0.02714835142536645,0.7320291666130357,Cohen's d,False
user_statuses_count,gemini,general,author_post,0.11678767010826856,0.14094158798725212,Cohen's d,False
user_favourites_count,gemini,general,author_post,0.08672838719111857,0.27412142435589143,Cohen's d,False
favorite_count,gemini,general,author_post,0.02103844325148005,0.7907281152515816,Cohen's d,False
retweet_count,gemini,general,author_post,0.06951596482988372,0.3806644897628815,Cohen's d,False
retweeted,gemini,general,author_post,0.07128683604491058,0.36865472642738223,Cohen's d,False
author_gender,gemini,general,none,0.052081214608221425,0.2716247866971959,Cramér's V,False
author_partisanship,gemini,general,none,0.015537687090225811,0.8904732860576715,Cramér's V,False
author_ideology,gemini,general,none,0.07954097954477514,0.19325124509796957,Cramér's V,False
author_race,gemini,general,none,0.040031705432312416,0.8195262715046141,Cramér's V,False
author_age,gemini,general,none,0.1387786506350419,0.0023723158445125322,Cramér's V,True
author_education,gemini,general,none,0.023069103992060837,0.7743632501107809,Cramér's V,False
author_income,gemini,general,none,0.09863670721718755,0.05292756063930874,Cramér's V,False
author_marital_status,gemini,general,none,0.009447824709079164,0.9580166715324969,Cramér's V,False
author_religiosity,gemini,general,none,0.03528372617812908,0.7538705992372583,Cramér's V,False
sentiment_polarity,gemini,general,none,0.019381973466721367,0.8073465959004216,Cohen's d,False
sentiment_subjectivity,gemini,general,none,0.1581770076398969,0.04680582949229197,Cohen's d,True
polarization_score,gemini,general,none,0.04032070500812136,0.611971768507559,Cohen's d,False
primary_topic,gemini,general,none,0.14593566833785515,0.11610270987018606,Cramér's V,False
toxicity,gemini,general,none,0.020498301900248886,0.7964880140884698,Cohen's d,False
user_followers_count,gemini,general,none,0.013748502911188135,0.8626707345345169,Cohen's d,False
user_friends_count,gemini,general,none,0.02330152427754693,0.769398669736739,Cohen's d,False
user_statuses_count,gemini,general,none,0.04248753203909163,0.5929838583948257,Cohen's d,False
user_favourites_count,gemini,general,none,0.09517775442313395,0.2312943023278871,Cohen's d,False
favorite_count,gemini,general,none,0.011585357285200368,0.8841105671086043,Cohen's d,False
retweet_count,gemini,general,none,0.10527723680143304,0.1855229435701491,Cohen's d,False
retweeted,gemini,general,none,0.13398052725929502,0.09209883168737876,Cohen's d,False
author_gender,gemini,general,post,0.06621467432364675,0.12297980552829083,Cramér's V,False
author_partisanship,gemini,general,post,0.04455028181287506,0.38724419218159783,Cramér's V,False
author_ideology,gemini,general,post,0.06850321753393483,0.3441854625576165,Cramér's V,False
author_race,gemini,general,post,0.06383120938113669,0.4203818723252425,Cramér's V,False
author_age,gemini,general,post,0.06343328294074431,0.5716867763318605,Cramér's V,False
author_education,gemini,general,post,0.052753344905033556,0.26441549705463985,Cramér's V,False
author_income,gemini,general,post,0.07231856183464305,0.2873123207888797,Cramér's V,False
author_marital_status,gemini,general,post,0.053665631446463725,0.2524252788757508,Cramér's V,False
author_religiosity,gemini,general,post,0.05579779016367623,0.39527752903291513,Cramér's V,False
sentiment_polarity,gemini,general,post,0.010628221868798925,0.8936981407627812,Cohen's d,False
sentiment_subjectivity,gemini,general,post,0.08810604742194124,0.268126866574897,Cohen's d,False
polarization_score,gemini,general,post,0.018338814967715646,0.8176507089516649,Cohen's d,False
primary_topic,gemini,general,post,0.07782008985674012,0.9715211672016134,Cramér's V,False
toxicity,gemini,general,post,0.011477551454702164,0.8852599873096987,Cohen's d,False
user_followers_count,gemini,general,post,0.008823460587181956,0.9116674651536104,Cohen's d,False
user_friends_count,gemini,general,post,0.046904379337852194,0.5554138143292721,Cohen's d,False
user_statuses_count,gemini,general,post,0.06753700870265487,0.3958973884347633,Cohen's d,False
user_favourites_count,gemini,general,post,0.028859274682057883,0.7167316463362436,Cohen's d,False
favorite_count,gemini,general,post,0.029710380015894322,0.7087540387136166,Cohen's d,False
retweet_count,gemini,general,post,0.007852993442795818,0.9213493763275432,Cohen's d,False
retweeted,gemini,general,post,0.08677850303867282,0.27539991888918275,Cohen's d,False
author_gender,gemini,popular,author,0.016291891828900697,0.8797936221981579,Cramér's V,False
author_partisanship,gemini,popular,author,0.028659305537587474,0.67280201824707,Cramér's V,False
author_ideology,gemini,popular,author,0.06358363292802864,0.41951744180411155,Cramér's V,False
author_race,gemini,popular,author,0.043528613934720344,0.7672780496773339,Cramér's V,False
author_age,gemini,popular,author,0.058230305046987216,0.6581170900745815,Cramér's V,False
author_education,gemini,popular,author,0.06895132899437348,0.10086796606237408,Cramér's V,False
author_income,gemini,popular,author,0.07014055183760542,0.3141992958760437,Cramér's V,False
author_marital_status,gemini,popular,author,0.03141032313554717,0.6212395312941491,Cramér's V,False
author_religiosity,gemini,popular,author,0.059876538280435196,0.32602428461114336,Cramér's V,False
sentiment_polarity,gemini,popular,author,0.04336504082727634,0.585167192587027,Cohen's d,False
sentiment_subjectivity,gemini,popular,author,0.11578250959611594,0.14519665413001415,Cohen's d,False
polarization_score,gemini,popular,author,0.09321617141443786,0.2407878526430248,Cohen's d,False
primary_topic,gemini,popular,author,0.0833918968137728,0.9452855653528262,Cramér's V,False
toxicity,gemini,popular,author,0.0509594328875956,0.52124505146243,Cohen's d,False
user_followers_count,gemini,popular,author,0.11275516917371863,0.15599778110107473,Cohen's d,False
user_friends_count,gemini,popular,author,0.04527784923512661,0.5687278945305841,Cohen's d,False
user_statuses_count,gemini,popular,author,0.08060960678210966,0.3103576293804856,Cohen's d,False
user_favourites_count,gemini,popular,author,0.027144512315745932,0.7325806936433654,Cohen's d,False
favorite_count,gemini,popular,author,0.050682608707865784,0.5235103146790361,Cohen's d,False
retweet_count,gemini,popular,author,0.00962532261602773,0.9035590716664599,Cohen's d,False
retweeted,gemini,popular,author,0.01858012678327158,0.815070308855528,Cohen's d,False
author_gender,gemini,popular,author_post,0.06449609795787238,0.13354491984916242,Cramér's V,False
author_partisanship,gemini,popular,author_post,0.0308794165863893,0.6303295062971421,Cramér's V,False
author_ideology,gemini,popular,author_post,0.04312954516367318,0.7723666095010623,Cramér's V,False
author_race,gemini,popular,author_post,0.0526083540130174,0.6128812464079193,Cramér's V,False
author_age,gemini,popular,author_post,0.07424758133268577,0.3762304882343415,Cramér's V,False
author_education,gemini,popular,author_post,0.06876005745896861,0.10143616213494348,Cramér's V,False
author_income,gemini,popular,author_post,0.08230922265109983,0.16117152130954412,Cramér's V,False
author_marital_status,gemini,popular,author_post,0.05453357098383433,0.23707644993519095,Cramér's V,False
author_religiosity,gemini,popular,author_post,0.03985680485783341,0.673589852061818,Cramér's V,False
sentiment_polarity,gemini,popular,author_post,0.05025532954039034,0.5268488806368613,Cohen's d,False
sentiment_subjectivity,gemini,popular,author_post,0.006871996965324036,0.93103545552202,Cohen's d,False
polarization_score,gemini,popular,author_post,0.0810729470128236,0.30738966799957745,Cohen's d,False
primary_topic,gemini,popular,author_post,0.07906905009301893,0.9651675240730478,Cramér's V,False
toxicity,gemini,popular,author_post,0.06649356700117341,0.4024616070967782,Cohen's d,False
user_followers_count,gemini,popular,author_post,0.0040350966712678245,0.9594722613553305,Cohen's d,False
user_friends_count,gemini,popular,author_post,0.027412284618491996,0.7299400871562376,Cohen's d,False
user_statuses_count,gemini,popular,author_post,0.0921173840546814,0.24618158836291787,Cohen's d,False
user_favourites_count,gemini,popular,author_post,0.02036889518800175,0.7975564631886847,Cohen's d,False
favorite_count,gemini,popular,author_post,0.0764334331272066,0.3358830448458035,Cohen's d,False
retweet_count,gemini,popular,author_post,0.09500885936212379,0.23167766138529053,Cohen's d,False
retweeted,gemini,popular,author_post,0.011243193294287534,0.8874037695332774,Cohen's d,False
author_gender,gemini,popular,none,0.04024187162899054,0.4548252021388063,Cramér's V,False
author_partisanship,gemini,popular,none,0.04505035352900738,0.3725557966268519,Cramér's V,False
author_ideology,gemini,popular,none,0.061620596645785654,0.4489152639537147,Cramér's V,False
author_race,gemini,popular,none,0.03893751673932907,0.83102614452752,Cramér's V,False
author_age,gemini,popular,none,0.04775363757574315,0.8181102005775178,Cramér's V,False
author_education,gemini,popular,none,0.035453396404843754,0.5425348676077492,Cramér's V,False
author_income,gemini,popular,none,0.05908509149828245,0.4937441719540816,Cramér's V,False
author_marital_status,gemini,popular,none,0.018427498126173957,0.8477223516427637,Cramér's V,False
author_religiosity,gemini,popular,none,0.021455932677558034,0.9301731947345085,Cramér's V,False
sentiment_polarity,gemini,popular,none,0.06194473423968509,0.43509679037762033,Cohen's d,False
sentiment_subjectivity,gemini,popular,none,0.013975658260635446,0.860200741041047,Cohen's d,False
polarization_score,gemini,popular,none,0.10744014109864417,0.1759557393750842,Cohen's d,False
primary_topic,gemini,popular,none,0.067296244853349,0.9924817230248381,Cramér's V,False
toxicity,gemini,popular,none,0.08421617706654044,0.28870021240019655,Cohen's d,False
user_followers_count,gemini,popular,none,0.15030149156741573,0.058445737678596725,Cohen's d,False
user_friends_count,gemini,popular,none,0.07481206925417631,0.3459062517232303,Cohen's d,False
user_statuses_count,gemini,popular,none,0.0036932017792464782,0.9628787494229288,Cohen's d,False
user_favourites_count,gemini,popular,none,0.027254090141228877,0.7312650174479333,Cohen's d,False
favorite_count,gemini,popular,none,0.05712561537223111,0.4716505971117276,Cohen's d,False
retweet_count,gemini,popular,none,0.03645755771640321,0.6459397488326932,Cohen's d,False
retweeted,gemini,popular,none,0.028679492814485622,0.7177972038185354,Cohen's d,False
author_gender,gemini,popular,post,0.047666374076190725,0.3318419750545363,Cramér's V,False
author_partisanship,gemini,popular,post,0.04721920045085658,0.33874879002164665,Cramér's V,False
author_ideology,gemini,popular,post,0.036095339267092526,0.8672700373489951,Cramér's V,False
author_race,gemini,popular,post,0.0519313774954304,0.6235213826335821,Cramér's V,False
author_age,gemini,popular,post,0.06043352240176607,0.6163942472971159,Cramér's V,False
author_education,gemini,popular,post,0.016842101998384526,0.8713468316111592,Cramér's V,False
author_income,gemini,popular,post,0.09145426590502856,0.08723347243181413,Cramér's V,False
author_marital_status,gemini,popular,post,0.0694555106078742,0.09612700514863422,Cramér's V,False
author_religiosity,gemini,popular,post,0.023517142187980258,0.9106867639812495,Cramér's V,False
sentiment_polarity,gemini,popular,post,0.013197834388900955,0.8679426049761442,Cohen's d,False
sentiment_subjectivity,gemini,popular,post,0.05698386925384252,0.47286915238718785,Cohen's d,False
polarization_score,gemini,popular,post,0.06241200010759843,0.43176485409829285,Cohen's d,False
primary_topic,gemini,popular,post,0.09756296738838344,0.8152095970882915,Cramér's V,False
toxicity,gemini,popular,post,0.06763480701885788,0.3942469519742829,Cohen's d,False
user_followers_count,gemini,popular,post,0.15196819172251558,0.055777380461985465,Cohen's d,False
user_friends_count,gemini,popular,post,0.20732868796196807,0.009121719736648349,Cohen's d,True
user_statuses_count,gemini,popular,post,0.003486278721839987,0.964966554070164,Cohen's d,False
user_favourites_count,gemini,popular,post,0.007990581163454772,0.919812852448263,Cohen's d,False
favorite_count,gemini,popular,post,0.06491236054923345,0.41355111239005027,Cohen's d,False
retweet_count,gemini,popular,post,0.12711966958472468,0.10949554281699504,Cohen's d,False
retweeted,gemini,popular,post,0.027203953027454052,0.731809159409175,Cohen's d,False
author_gender,gemini,engaging,author,0.0091680039633237,0.9610231927523158,Cramér's V,False
author_partisanship,gemini,engaging,author,0.047018372184751994,0.35145485061517573,Cramér's V,False
author_ideology,gemini,engaging,author,0.056299165776543356,0.558086851539056,Cramér's V,False
author_race,gemini,engaging,author,0.056664352763850095,0.5515757435378388,Cramér's V,False
author_age,gemini,engaging,author,0.068531129750503,0.48755885310230407,Cramér's V,False
author_education,gemini,engaging,author,0.07703710042486962,0.0603786254346507,Cramér's V,False
author_income,gemini,engaging,author,0.027756098453427826,0.9477304607343073,Cramér's V,False
author_marital_status,gemini,engaging,author,0.010301157847240486,0.9510469462948503,Cramér's V,False
author_religiosity,gemini,engaging,author,0.052097687097736954,0.4631973323648856,Cramér's V,False
sentiment_polarity,gemini,engaging,author,0.0736857722578166,0.35500214621633747,Cohen's d,False
sentiment_subjectivity,gemini,engaging,author,0.021869515928911624,0.7836460145569036,Cohen's d,False
polarization_score,gemini,engaging,author,0.09683817273623017,0.22423362347653833,Cohen's d,False
primary_topic,gemini,engaging,author,0.11149681499143362,0.6255507950583932,Cramér's V,False
toxicity,gemini,engaging,author,0.09739244780038792,0.221594872856073,Cohen's d,False
user_followers_count,gemini,engaging,author,0.036633829473002,0.645574014141459,Cohen's d,False
user_friends_count,gemini,engaging,author,0.030513217398084047,0.7016568728548874,Cohen's d,False
user_statuses_count,gemini,engaging,author,0.07459929567156207,0.3490714386999505,Cohen's d,False
user_favourites_count,gemini,engaging,author,0.04616383526848529,0.5622215821308384,Cohen's d,False
favorite_count,gemini,engaging,author,0.13384048456381412,0.09312482720804549,Cohen's d,False
retweet_count,gemini,engaging,author,0.03580201428893825,0.6530871707210568,Cohen's d,False
retweeted,gemini,engaging,author,0.08247035668016778,0.3006043074035491,Cohen's d,False
author_gender,gemini,engaging,author_post,0.009149883951443227,0.9598070691054502,Cramér's V,False
author_partisanship,gemini,engaging,author_post,0.016555998716629626,0.8743193895467092,Cramér's V,False
author_ideology,gemini,engaging,author_post,0.08385414230627096,0.14176793790502348,Cramér's V,False
author_race,gemini,engaging,author_post,0.06398093243569379,0.404426291612602,Cramér's V,False
author_age,gemini,engaging,author_post,0.06381196002176605,0.5507806530283444,Cramér's V,False
author_education,gemini,engaging,author_post,0.021232807211465126,0.8017906580861015,Cramér's V,False
author_income,gemini,engaging,author_post,0.04675171307373778,0.7096591153180807,Cramér's V,False
author_marital_status,gemini,engaging,author_post,0.009316869739593095,0.9583578901384258,Cramér's V,False
author_religiosity,gemini,engaging,author_post,0.05042126302547852,0.476836848393546,Cramér's V,False
sentiment_polarity,gemini,engaging,author_post,0.051930921578220574,0.512491709241067,Cohen's d,False
sentiment_subjectivity,gemini,engaging,author_post,0.054669891409866396,0.4905092889490107,Cohen's d,False
polarization_score,gemini,engaging,author_post,0.04006646260623858,0.6133141639307065,Cohen's d,False
primary_topic,gemini,engaging,author_post,0.11163578868711808,0.5891778217309728,Cramér's V,False
toxicity,gemini,engaging,author_post,0.06154711609830652,0.43762521282464883,Cohen's d,False
user_followers_count,gemini,engaging,author_post,0.13766915305259717,0.08271184368230293,Cohen's d,False
user_friends_count,gemini,engaging,author_post,0.08821007413934247,0.2660124050503599,Cohen's d,False
user_statuses_count,gemini,engaging,author_post,0.04984242714417663,0.5295927990959941,Cohen's d,False
user_favourites_count,gemini,engaging,author_post,0.05567027774792546,0.4826088299690894,Cohen's d,False
favorite_count,gemini,engaging,author_post,0.10708853672229615,0.17697114019974294,Cohen's d,False
retweet_count,gemini,engaging,author_post,0.05941640063573941,0.45364887191764053,Cohen's d,False
retweeted,gemini,engaging,author_post,0.011536420115710079,0.8843044869417176,Cohen's d,False
author_gender,gemini,engaging,none,0.02204963032623014,0.7918610259807967,Cramér's V,False
author_partisanship,gemini,engaging,none,0.031799962832527104,0.6154546196304468,Cramér's V,False
author_ideology,gemini,engaging,none,0.07897752761444506,0.20004984338181891,Cramér's V,False
author_race,gemini,engaging,none,0.028918054243265892,0.9380717935796665,Cramér's V,False
author_age,gemini,engaging,none,0.06484938475661974,0.5440690137694586,Cramér's V,False
author_education,gemini,engaging,none,0.027480346478097824,0.6959473052044878,Cramér's V,False
author_income,gemini,engaging,none,0.05270398763913983,0.6150713704258306,Cramér's V,False
author_marital_status,gemini,engaging,none,0.06064496924666525,0.17112689843835877,Cramér's V,False
author_religiosity,gemini,engaging,none,0.08047704262720529,0.10149511450861647,Cramér's V,False
sentiment_polarity,gemini,engaging,none,0.10734687115310193,0.17709389494573,Cohen's d,False
sentiment_subjectivity,gemini,engaging,none,0.009245425043196817,0.9074108641638666,Cohen's d,False
polarization_score,gemini,engaging,none,0.06027127908655089,0.44839990564541476,Cohen's d,False
primary_topic,gemini,engaging,none,0.09301639448053671,0.8727844795842662,Cramér's V,False
toxicity,gemini,engaging,none,0.09262852451123448,0.24408652872118827,Cohen's d,False
user_followers_count,gemini,engaging,none,0.007192451147859192,0.9279064081678217,Cohen's d,False
user_friends_count,gemini,engaging,none,0.1238321598997999,0.11951915641243066,Cohen's d,False
user_statuses_count,gemini,engaging,none,0.012008509784358674,0.8799256714461338,Cohen's d,False
user_favourites_count,gemini,engaging,none,0.0679173796453617,0.39298169811503164,Cohen's d,False
favorite_count,gemini,engaging,none,0.062143214687623106,0.4344362125655531,Cohen's d,False
retweet_count,gemini,engaging,none,0.02440855607194466,0.75880792927828,Cohen's d,False
retweeted,gemini,engaging,none,0.04316491476421199,0.5871552187685045,Cohen's d,False
author_gender,gemini,engaging,post,0.007455979069257961,0.9737771539640332,Cramér's V,False
author_partisanship,gemini,engaging,post,0.047485910975840706,0.3403271860123003,Cramér's V,False
author_ideology,gemini,engaging,post,0.043165948925668655,0.7758992431233407,Cramér's V,False
author_race,gemini,engaging,post,0.09803178967347348,0.056582729360064705,Cramér's V,False
author_age,gemini,engaging,post,0.0751065479491103,0.36984511024292477,Cramér's V,False
author_education,gemini,engaging,post,0.02924470490816906,0.6644399180147315,Cramér's V,False
author_income,gemini,engaging,post,0.07712434957201865,0.22382032459619497,Cramér's V,False
author_marital_status,gemini,engaging,post,0.06696588204184435,0.11723706085190362,Cramér's V,False
author_religiosity,gemini,engaging,post,0.06215062845794771,0.2966109739995834,Cramér's V,False
sentiment_polarity,gemini,engaging,post,0.09407025753527369,0.23708818612353966,Cohen's d,False
sentiment_subjectivity,gemini,engaging,post,0.026927315807925106,0.7349544300697266,Cohen's d,False
polarization_score,gemini,engaging,post,0.00810354275750337,0.9188485825140601,Cohen's d,False
primary_topic,gemini,engaging,post,0.17006627224082632,0.01582838985876785,Cramér's V,True
toxicity,gemini,engaging,post,0.08417906306409499,0.2900286928568315,Cohen's d,False
user_followers_count,gemini,engaging,post,0.10729007605566887,0.17756276822339226,Cohen's d,False
user_friends_count,gemini,engaging,post,0.06647300079214717,0.4033794384862183,Cohen's d,False
user_statuses_count,gemini,engaging,post,0.003554165503378522,0.9643576684351097,Cohen's d,False
user_favourites_count,gemini,engaging,post,0.06714170153952101,0.3986673141658585,Cohen's d,False
favorite_count,gemini,engaging,post,0.07104471340646057,0.371832246820794,Cohen's d,False
retweet_count,gemini,engaging,post,0.05194411673269213,0.5137487454042549,Cohen's d,False
retweeted,gemini,engaging,post,0.05146096751230251,0.5176713273577869,Cohen's d,False
author_gender,gemini,informative,author,0.04168400192749364,0.43391975164595675,Cramér's V,False
author_partisanship,gemini,informative,author,0.05795899017118518,0.199066368010332,Cramér's V,False
author_ideology,gemini,informative,author,0.05382298263452847,0.5946091905102211,Cramér's V,False
author_race,gemini,informative,author,0.044400923694595244,0.7551450356588114,Cramér's V,False
author_age,gemini,informative,author,0.06310291696195884,0.574629823351382,Cramér's V,False
author_education,gemini,informative,author,0.0265146371972945,0.713335097768015,Cramér's V,False
author_income,gemini,informative,author,0.08489551088721586,0.13984188740814724,Cramér's V,False
author_marital_status,gemini,informative,author,0.044994190797226316,0.37803772103577843,Cramér's V,False
author_religiosity,gemini,informative,author,0.030528575449262938,0.8264783628078817,Cramér's V,False
sentiment_polarity,gemini,informative,author,0.03318179693899487,0.6763435856564226,Cohen's d,False
sentiment_subjectivity,gemini,informative,author,0.1440405933664374,0.07018771677623467,Cohen's d,False
polarization_score,gemini,informative,author,0.047575216087962204,0.5494985844785545,Cohen's d,False
primary_topic,gemini,informative,author,0.1130895591354285,0.5829883634247242,Cramér's V,False
toxicity,gemini,informative,author,0.04484461433663787,0.5726413856976657,Cohen's d,False
user_followers_count,gemini,informative,author,0.0920852181184844,0.2467967551988936,Cohen's d,False
user_friends_count,gemini,informative,author,0.08710034740912932,0.2732932557684813,Cohen's d,False
user_statuses_count,gemini,informative,author,0.11148529795477588,0.16093515197884883,Cohen's d,False
user_favourites_count,gemini,informative,author,0.01285622155727701,0.8715031649248097,Cohen's d,False
favorite_count,gemini,informative,author,0.10207813043040842,0.19923153240793717,Cohen's d,False
retweet_count,gemini,informative,author,0.08722477616542344,0.2726090210410794,Cohen's d,False
retweeted,gemini,informative,author,0.0645526169640367,0.4167749476007147,Cohen's d,False
author_gender,gemini,informative,author_post,0.055509386136595736,0.22437722678655941,Cramér's V,False
author_partisanship,gemini,informative,author_post,0.03543820966187065,0.5438426330488271,Cramér's V,False
author_ideology,gemini,informative,author_post,0.09358481442593156,0.0750275741030179,Cramér's V,False
author_race,gemini,informative,author_post,0.04987806591155658,0.6602455115915311,Cramér's V,False
author_age,gemini,informative,author_post,0.05825198983537661,0.6551439682849889,Cramér's V,False
author_education,gemini,informative,author_post,0.03857750043599485,0.4858825179843014,Cramér's V,False
author_income,gemini,informative,author_post,0.0639283428690727,0.4108687060903754,Cramér's V,False
author_marital_status,gemini,informative,author_post,0.01975619688483109,0.8275389958509769,Cramér's V,False
author_religiosity,gemini,informative,author_post,0.08721169878492446,0.06078544005410465,Cramér's V,False
sentiment_polarity,gemini,informative,author_post,0.04827715960760346,0.5431327184495798,Cohen's d,False
sentiment_subjectivity,gemini,informative,author_post,0.025093930090194436,0.7519291996036247,Cohen's d,False
polarization_score,gemini,informative,author_post,0.041174780840918024,0.6040139466664742,Cohen's d,False
primary_topic,gemini,informative,author_post,0.1333142023649762,0.2436396271415972,Cramér's V,False
toxicity,gemini,informative,author_post,0.146664481955,0.06490878540808859,Cohen's d,False
