context_level,provider,prompt_style,feature,coef,pvalue
author,openai,general,sentiment_subjectivity,0.13765091056628054,0.0004170673724523053
author,openai,general,polarization_score,0.2851184402490618,7.726751688753442e-14
author,openai,general,toxicity,-0.13004760735953028,0.0015484118085457605
author,openai,general,has_emoji,-0.34226842602818547,0.12826324287567026
author,openai,general,has_hashtag,0.04063832518965181,0.6403125308198
author,openai,general,has_mention,-0.44969713252314203,2.787806727917904e-08
author,openai,general,has_url,0.1742112698699919,0.032570192322433286
author,openai,popular,user_followers_count,0.31029854385560174,1.6532304345771024e-07
author,openai,popular,user_friends_count,0.06699488938591008,0.22815683292115874
author,openai,popular,user_statuses_count,-0.15152523911739801,0.0049288556817474235
author,openai,popular,user_favourites_count,0.2353295439109636,3.782072179724359e-06
author,openai,popular,favorite_count,-0.12214296605741477,0.011936980814713042
author,openai,popular,retweet_count,0.04107450123054164,0.31989892797807684
author,openai,popular,avg_word_length,-0.10839701969362046,0.01816042446271292
author,openai,popular,text_length,0.09813500465603263,0.005591808600953555
author,openai,popular,sentiment_polarity,0.03470290915348982,0.3741389458028087
author,openai,popular,sentiment_subjectivity,0.16315524314230184,1.1448309735535423e-05
author,openai,popular,polarization_score,0.16318872693752814,1.7220246713693364e-05
author,openai,popular,toxicity,0.05126297130105132,0.13216890591221778
author,openai,popular,has_emoji,-0.3665530351438261,0.07360681783712034
author,openai,popular,has_hashtag,0.29392512878759325,0.0006057191867482142
author,openai,popular,has_mention,-0.43538369972475616,4.578156797749681e-08
author,openai,popular,has_url,-0.16700958392143198,0.03391768117543188
author,openai,engaging,user_followers_count,0.21979649644342777,0.0005631736640157659
author,openai,engaging,user_friends_count,0.022304141720572348,0.6931154643835197
author,openai,engaging,user_statuses_count,-0.12733616040789025,0.021803019841306254
author,openai,engaging,user_favourites_count,0.32662383660190714,1.3435779048987418e-09
author,openai,engaging,favorite_count,-0.10723201760419673,0.020417570934201972
author,openai,engaging,retweet_count,-0.0166101261717408,0.7072934445809849
author,openai,engaging,avg_word_length,-0.14492640540051227,0.0013627515974504554
author,openai,engaging,text_length,0.05793235510616971,0.0909755343938034
author,openai,engaging,sentiment_polarity,-0.038428117057455705,0.3306052268403722
author,openai,engaging,sentiment_subjectivity,0.07609150556090818,0.04479734653390303
author,openai,engaging,polarization_score,0.1747165578750569,3.95595555884724e-06
author,openai,engaging,toxicity,-0.05721071329758464,0.12085407304535536
author,openai,engaging,has_emoji,-0.06494321117953118,0.7182692645894935
author,openai,engaging,has_hashtag,0.38056960222072805,1.5563420668213947e-05
author,openai,engaging,has_mention,-0.37252745086520517,6.735018017940008e-06
author,openai,engaging,has_url,-0.3056004535538341,0.00013137326617769832
author,openai,informative,user_followers_count,0.3564680119496205,6.0629265122163e-09
author,openai,informative,user_friends_count,0.02138153838036879,0.6958130397462516
author,openai,informative,user_statuses_count,-0.16906767101344397,0.002212230761553571
author,openai,informative,user_favourites_count,-0.22490549822674655,1.7444162839673594e-05
author,openai,informative,favorite_count,-0.1235220862601272,0.011301298898823458
author,openai,informative,retweet_count,0.06965947956924193,0.07300653906749029
author,openai,informative,avg_word_length,0.05390111463452643,0.28329413296991657
author,openai,informative,text_length,0.3461721073797529,6.930401851418216e-21
author,openai,informative,sentiment_polarity,-0.12956162893700876,0.0020164361183532312
author,openai,informative,sentiment_subjectivity,0.005895703104127089,0.8946143441065751
author,openai,informative,polarization_score,0.7863407916637456,1.0623040793371667e-79
author,openai,informative,toxicity,-0.30382558418648037,3.1989253510422732e-09
author,openai,informative,has_emoji,0.2285346872385005,0.29238899425681475
author,openai,informative,has_hashtag,-0.2963902813885142,0.0023279148527610124
author,openai,informative,has_mention,-0.7242120705521091,8.222055542267373e-17
author,openai,informative,has_url,0.6420256002157031,1.3435197679108422e-12
author,openai,controversial,user_followers_count,0.34038582001849044,4.488393019028544e-07
author,openai,controversial,user_friends_count,-0.06289340172340259,0.27460540793290134
author,openai,controversial,user_statuses_count,-0.24528158073459108,3.7374615590812285e-05
author,openai,controversial,user_favourites_count,-0.06413773339823005,0.24727143548250474
author,openai,controversial,favorite_count,-0.2864958190882337,7.46240564682728e-07
author,openai,controversial,retweet_count,0.1303034594725901,0.0058322469198983625
author,openai,controversial,avg_word_length,-0.10393564062497253,0.08120847490459783
author,openai,controversial,text_length,0.3911409943499451,8.150115478953024e-24
author,openai,controversial,sentiment_polarity,-0.3130783462555919,6.402385957372985e-15
author,openai,controversial,sentiment_subjectivity,0.12677904861192676,0.0039334283202308125
author,openai,controversial,polarization_score,0.957875487346721,1.9262202694386822e-110
author,openai,controversial,toxicity,-0.10068676379616118,0.006839068667904078
author,openai,controversial,has_emoji,-0.12250592784653089,0.6363840503515762
author,openai,controversial,has_hashtag,-0.20394190159264627,0.054540902728184404
author,openai,controversial,has_mention,-0.48297779854577233,5.7219829295679185e-08
author,openai,controversial,has_url,-0.03648233135427208,0.6745403617413805
author,openai,neutral,user_followers_count,0.14433095556582218,0.025074273184582836
author,openai,neutral,user_friends_count,0.11794623905362218,0.03719475515928066
author,openai,neutral,user_statuses_count,-0.12586301048784362,0.021124494858800635
author,openai,neutral,user_favourites_count,0.1775739068801586,0.0005179792116486025
author,openai,neutral,favorite_count,-0.26377817676819676,7.239860661134112e-07
author,openai,neutral,retweet_count,0.130633346825298,0.0032072544275970646
author,openai,neutral,avg_word_length,-0.0771290236164359,0.08769505912886463
author,openai,neutral,text_length,0.13979176017089096,3.129113405210102e-05
author,openai,neutral,sentiment_polarity,-0.01967694764860145,0.616609854544522
author,openai,neutral,sentiment_subjectivity,0.11634922422028818,0.0023518952854416565
author,openai,neutral,polarization_score,0.2314127640378607,7.537853728201652e-10
author,openai,neutral,toxicity,-0.005728583926757329,0.8711823417211575
author,openai,neutral,has_emoji,-0.2124607821571119,0.2941330637632046
author,openai,neutral,has_hashtag,0.14502489022910597,0.09670308313309355
author,openai,neutral,has_mention,-0.24811753911719092,0.0021494259828495834
author,openai,neutral,has_url,-0.1743614568938279,0.030238518510614043
author,google,general,user_followers_count,0.4080711260082064,1.1005035585713787e-11
author,google,general,user_friends_count,-0.022875892288686552,0.6683198531100873
author,google,general,user_statuses_count,-0.10365414857417632,0.06484239573295077
author,google,general,user_favourites_count,-0.0118186273735765,0.8169074077651779
author,google,general,favorite_count,-0.14060193243709837,0.006750348001028834
author,google,general,retweet_count,0.1268116932354975,0.002154046505244132
author,google,general,avg_word_length,-0.20665551656936357,0.00024340796425645933
author,google,general,text_length,0.1144952714538827,0.0005660505840331415
author,google,general,sentiment_polarity,-0.20473145766569445,5.914653619474882e-07
author,google,general,sentiment_subjectivity,0.19752527174712667,7.627878503345451e-07
author,google,general,polarization_score,0.08173775571383124,0.04604452092055265
author,google,general,toxicity,-0.11047197969086625,0.01150615808055663
author,google,general,has_emoji,0.19858771204713593,0.28110480903486623
author,google,general,has_hashtag,-0.11243941363069944,0.2203066973342439
author,google,general,has_mention,-1.0597611416639283,3.572933836114259e-32
author,google,general,has_url,-0.09836288925776969,0.23563497698644442
author,google,popular,user_followers_count,0.2727243864898257,2.3913349566877285e-06
author,google,popular,user_friends_count,-0.03852940827558461,0.4717880117260229
author,google,popular,user_statuses_count,-0.17010429435322552,0.0017391942617518514
author,google,popular,user_favourites_count,0.19900132298497422,9.931450592918215e-05
author,google,popular,favorite_count,-0.06493652330180424,0.16030700989568247
author,google,popular,retweet_count,0.10686940580774285,0.004812818906809804
author,google,popular,avg_word_length,-0.09824019893501927,0.02758828382227287
author,google,popular,text_length,0.05264880805164643,0.15280644505358942
author,google,popular,sentiment_polarity,-0.16046035006434373,8.406471194891084e-05
author,google,popular,sentiment_subjectivity,0.04877971618372543,0.20182168483744523
author,google,popular,polarization_score,0.02610930291119213,0.5090473385727041
author,google,popular,toxicity,-0.05061089226557559,0.17676099244516408
author,google,popular,has_emoji,0.33923735003896793,0.04087999866713817
author,google,popular,has_hashtag,-0.3191692385369011,0.0012016988142736374
author,google,popular,has_mention,-1.02883297766794,9.435458930626548e-34
author,google,popular,has_url,-0.3359922290904769,2.7297328900567852e-05
author,google,engaging,user_followers_count,0.2638891560076169,2.6615423494683415e-05
author,google,engaging,user_friends_count,0.015909579325767562,0.7763396901071413
author,google,engaging,user_statuses_count,-0.2604179001091766,3.759507254117387e-06
author,google,engaging,user_favourites_count,0.19070918424903185,0.00029916134316461526
author,google,engaging,favorite_count,-0.00166775291201661,0.9719652853302785
author,google,engaging,retweet_count,0.05089015545347691,0.2308808335033966
author,google,engaging,avg_word_length,-0.23771953821430108,3.7697260793760237e-06
author,google,engaging,text_length,0.02418370254839364,0.5196795062063368
author,google,engaging,sentiment_polarity,-0.0864207274940998,0.032938254004886806
author,google,engaging,sentiment_subjectivity,0.08336891609567865,0.029949332220233854
author,google,engaging,polarization_score,0.19901591267402077,3.244973021833031e-07
author,google,engaging,toxicity,0.055630650867765044,0.09259114775148496
author,google,engaging,has_emoji,0.11340098636113473,0.5079079860647904
author,google,engaging,has_hashtag,0.06117287970484561,0.5203977000679443
author,google,engaging,has_mention,-0.7011593541577521,2.695352270267642e-16
author,google,engaging,has_url,-0.6211123858919987,1.5479078429594605e-14
author,google,informative,user_followers_count,0.358859769682885,2.761378585929102e-10
author,google,informative,user_friends_count,-0.022009971082577698,0.6413435065909037
author,google,informative,user_statuses_count,-0.04377890644048884,0.39807829919866977
author,google,informative,user_favourites_count,-0.23557565457096266,1.390692369283082e-06
author,google,informative,favorite_count,-0.13120349954635302,0.007100104945668033
author,google,informative,retweet_count,0.07332163315572725,0.05976657476048205
author,google,informative,avg_word_length,0.08747532279157859,0.12055313722324175
author,google,informative,text_length,0.3368060238200461,1.339610530041001e-16
author,google,informative,sentiment_polarity,-0.2377179426476626,1.4490643969008885e-08
author,google,informative,sentiment_subjectivity,-0.04668363452864586,0.28397694469401524
author,google,informative,polarization_score,0.3920342528583545,5.061662161234884e-23
author,google,informative,toxicity,-0.2581913983163226,5.7399742459020034e-06
author,google,informative,has_emoji,-0.9753578287189477,0.0024179747768894922
author,google,informative,has_hashtag,-0.25591777419008493,0.004000969478276156
author,google,informative,has_mention,-0.6651478366315323,3.1346868657920328e-15
author,google,informative,has_url,0.9882627947604751,1.4699606235178948e-26
author,google,controversial,user_followers_count,0.37572846605863025,1.6280858158373413e-08
author,google,controversial,user_friends_count,0.0141418862646984,0.8120620526239738
author,google,controversial,user_statuses_count,-0.22950114365843438,8.825104892927431e-05
author,google,controversial,user_favourites_count,-0.056171872321874684,0.3057331838366222
author,google,controversial,favorite_count,-0.18997515658648828,0.0004122655244270475
author,google,controversial,retweet_count,0.07291803036469245,0.10530149800440351
author,google,controversial,avg_word_length,-0.29735573048003644,4.610977588611958e-06
author,google,controversial,text_length,0.29949118853975826,9.426222687749521e-17
author,google,controversial,sentiment_polarity,-0.2089487656617095,2.5012912554805925e-07
author,google,controversial,sentiment_subjectivity,0.1272999101778165,0.004617893289677942
author,google,controversial,polarization_score,0.9105191968726045,4.795785096953051e-96
author,google,controversial,toxicity,0.005445071552540583,0.8782338888966513
author,google,controversial,has_emoji,-1.389327197768149,5.74212993692273e-05
author,google,controversial,has_hashtag,-0.2250506208055383,0.03533651875824453
author,google,controversial,has_mention,-0.8570907341892364,2.337959151254236e-20
author,google,controversial,has_url,-0.3148892703947589,0.0002984611997643614
author,google,neutral,user_followers_count,0.41493764405347383,1.343478281611135e-12
author,google,neutral,user_friends_count,-0.04635969937668406,0.34637228124845443
author,google,neutral,user_statuses_count,-0.16315360410895557,0.002439927522271962
author,google,neutral,user_favourites_count,0.24336998437848145,3.1714190875072623e-06
author,google,neutral,favorite_count,-0.13736088525600723,0.0016235698165812846
author,google,neutral,retweet_count,0.11285584730146593,0.00472209826281744
author,google,neutral,avg_word_length,-0.10892578952727093,0.01915023412102211
author,google,neutral,text_length,0.13124229277579144,8.871266441376035e-05
author,google,neutral,sentiment_polarity,-0.0700015584621962,0.07653150934808342
author,google,neutral,sentiment_subjectivity,0.056887758445146486,0.14256743793060692
author,google,neutral,polarization_score,0.07338719717923933,0.05416183210414834
author,google,neutral,toxicity,-0.08570078986076039,0.025853451394677502
author,google,neutral,has_emoji,-0.5822698376341403,0.005694770633502285
author,google,neutral,has_hashtag,-0.1264805847917977,0.16409836873865502
author,google,neutral,has_mention,-0.5044338787850838,5.287559699847399e-10
author,google,neutral,has_url,-0.2658029547271305,0.0007802707170035231
post,anthropic,general,user_followers_count,0.3512094969035937,4.743550696932907e-08
post,anthropic,general,user_friends_count,-0.09351314287080266,0.09419565338822264
post,anthropic,general,user_statuses_count,-0.11389519629048196,0.05185300419949131
post,anthropic,general,user_favourites_count,-0.04182199661163094,0.4409793228598464
post,anthropic,general,favorite_count,0.21871896438492971,1.2291969975281632e-07
post,anthropic,general,retweet_count,0.13616508682753695,0.0014958000704087702
post,anthropic,general,avg_word_length,-0.19329411481421124,0.0021012043264922106
post,anthropic,general,text_length,0.4215477279414752,1.7902183519778577e-28
post,anthropic,general,sentiment_polarity,-0.2641993455044805,2.21969124810021e-10
post,anthropic,general,sentiment_subjectivity,-0.013154908432476206,0.7645193370770426
post,anthropic,general,polarization_score,0.17456954945467304,2.195173695149569e-05
post,anthropic,general,toxicity,-0.16826473379054047,0.000266104897548938
post,anthropic,general,has_emoji,-0.3336779737772773,0.1325640163097567
post,anthropic,general,has_hashtag,-0.6290099737306818,1.5465266877490964e-09
post,anthropic,general,has_mention,-1.525597991812416,1.1592561375094931e-59
post,anthropic,general,has_url,-0.3719587631756909,1.35793339023943e-05
post,anthropic,popular,user_followers_count,0.1853981295514146,0.0031279712163348804
post,anthropic,popular,user_friends_count,-0.023734408436310608,0.6683887197523986
post,anthropic,popular,user_statuses_count,-0.15595745713204104,0.0056924827557117905
post,anthropic,popular,user_favourites_count,0.028736531481934124,0.5863415959225211
post,anthropic,popular,favorite_count,0.19951095354335013,8.857910466687621e-06
post,anthropic,popular,retweet_count,0.36600534929524925,8.201882577434352e-13
post,anthropic,popular,avg_word_length,-0.46536274048035536,4.19642277797283e-11
post,anthropic,popular,text_length,0.23554953275198512,3.7038534980451237e-10
post,anthropic,popular,sentiment_polarity,-0.22770810056779156,1.1282649416392306e-08
post,anthropic,popular,sentiment_subjectivity,0.09235468078081686,0.02724735398669761
post,anthropic,popular,polarization_score,0.12963378522648394,0.0019593685447846496
post,anthropic,popular,toxicity,0.007698283696434204,0.830155514249454
post,anthropic,popular,has_emoji,0.35869347886084063,0.08393833298297422
post,anthropic,popular,has_hashtag,-0.4091126326420926,2.923126837815232e-05
post,anthropic,popular,has_mention,-1.387340180982236,4.0873632615646194e-49
post,anthropic,popular,has_url,-0.9756998952973185,8.586444594346098e-31
post,anthropic,engaging,user_followers_count,0.049484530503878355,0.46711751735527574
post,anthropic,engaging,user_friends_count,0.060117282239920924,0.32550906948566305
post,anthropic,engaging,user_statuses_count,-0.29572353286781855,5.559138948237679e-07
post,anthropic,engaging,user_favourites_count,0.04307060935723526,0.4304797280752489
post,anthropic,engaging,favorite_count,0.3214798006970218,1.585423754889417e-14
post,anthropic,engaging,retweet_count,0.6070559600463926,1.0396862297184116e-28
post,anthropic,engaging,avg_word_length,-0.34711701967300895,1.4767031971280453e-07
post,anthropic,engaging,text_length,0.3430811630507398,2.078386151215915e-20
post,anthropic,engaging,sentiment_polarity,-0.1362330656348536,0.0007407898761025775
post,anthropic,engaging,sentiment_subjectivity,0.15494444958521109,0.0003011082662245114
post,anthropic,engaging,polarization_score,0.23509175917282912,2.631066188141393e-08
post,anthropic,engaging,toxicity,0.05482828264640148,0.1363133112216667
post,anthropic,engaging,has_emoji,-0.31291520334363415,0.16365925716130036
post,anthropic,engaging,has_hashtag,-0.3854032896237172,0.0002654636279064065
post,anthropic,engaging,has_mention,-1.2540667807463615,3.8003365444501155e-41
post,anthropic,engaging,has_url,-0.8550226965337441,2.6443575560215962e-23
post,anthropic,informative,user_followers_count,0.4369661924151507,3.245099552939912e-12
post,anthropic,informative,user_friends_count,-0.023847034100231642,0.6619282701579164
post,anthropic,informative,user_statuses_count,-0.2224268000879798,6.597249067312673e-05
post,anthropic,informative,user_favourites_count,-0.356555431043246,2.087596007097539e-12
post,anthropic,informative,favorite_count,-0.19335820793471434,0.00020504278964465994
post,anthropic,informative,retweet_count,0.18982165337636572,1.7279617872847475e-05
post,anthropic,informative,avg_word_length,0.05698021829149759,0.3112801803146914
post,anthropic,informative,text_length,0.5055784092142446,1.047363720624239e-40
post,anthropic,informative,sentiment_polarity,-0.16230530823398526,0.00020198961674715163
post,anthropic,informative,sentiment_subjectivity,-0.05974617176251389,0.20540635958001408
post,anthropic,informative,polarization_score,0.6717213272394991,4.1900130317888383e-60
post,anthropic,informative,toxicity,-0.47488431490149596,4.3304634441806403e-13
post,anthropic,informative,has_emoji,-0.6427370557821018,0.022997431324332414
post,anthropic,informative,has_hashtag,-0.6707876959971798,4.655580878675869e-11
post,anthropic,informative,has_mention,-0.8049987389967052,7.501598526927569e-20
post,anthropic,informative,has_url,0.43234091831822563,8.235562918265432e-07
post,anthropic,controversial,user_followers_count,0.29776369765651334,1.868083078011445e-05
post,anthropic,controversial,user_friends_count,-0.09217851633551895,0.123828262726911
post,anthropic,controversial,user_statuses_count,-0.21851349673508344,0.00047594327110756185
post,anthropic,controversial,user_favourites_count,-0.06046064324818552,0.299468764858287
post,anthropic,controversial,favorite_count,-0.15400822439480788,0.003998120491020297
post,anthropic,controversial,retweet_count,0.20879068297559705,3.263450634187894e-05
post,anthropic,controversial,avg_word_length,-0.1874789672832578,0.008081330132745979
post,anthropic,controversial,text_length,0.649323527773964,2.2001049917356606e-52
post,anthropic,controversial,sentiment_polarity,-0.3359848175756632,5.205739846284338e-15
post,anthropic,controversial,sentiment_subjectivity,-0.046871964219224405,0.3392010481813643
post,anthropic,controversial,polarization_score,1.0486668521211036,2.8823767191053727e-121
post,anthropic,controversial,toxicity,-0.11592084364800082,0.00353824533626756
post,anthropic,controversial,has_emoji,-1.5936519741288424,0.0002372040653820681
post,anthropic,controversial,has_hashtag,-0.6872879171313442,6.137652517696654e-10
post,anthropic,controversial,has_mention,-1.213590585924084,1.5522252306663046e-35
post,anthropic,controversial,has_url,-0.6870463400510455,1.946010974494102e-14
post,anthropic,neutral,user_followers_count,0.4656356229003154,2.8877699735293297e-12
post,anthropic,neutral,user_friends_count,-0.11595834218434509,0.034968762790723903
post,anthropic,neutral,user_statuses_count,-0.503972493461222,1.6431727848939484e-16
post,anthropic,neutral,user_favourites_count,0.10873198121534099,0.04905781835823322
post,anthropic,neutral,favorite_count,0.29886316657524803,3.016191948702126e-12
post,anthropic,neutral,retweet_count,0.8812390482811701,3.048487842262948e-54
post,anthropic,neutral,avg_word_length,-0.18888264821821646,0.0016587032409779265
post,anthropic,neutral,text_length,0.3286810080916548,1.44688666477205e-18
post,anthropic,neutral,sentiment_polarity,-0.02664920031050751,0.5398108683979956
post,anthropic,neutral,sentiment_subjectivity,0.1254950259196704,0.004425387564074964
post,anthropic,neutral,polarization_score,0.31437854467030574,1.7985240919324842e-14
post,anthropic,neutral,toxicity,-0.15723867179225068,0.0007253837887118404
post,anthropic,neutral,has_emoji,-0.5669594418897305,0.01935201548855507
post,anthropic,neutral,has_hashtag,-0.22506094456190437,0.022826753654619697
post,anthropic,neutral,has_mention,-1.0380805148911405,4.4525623743451474e-30
post,anthropic,neutral,has_url,-0.4593051749876831,7.889043882957334e-08
post,openai,general,user_followers_count,0.19643240898772107,0.0010975607594850497
post,openai,general,user_friends_count,0.04202497280228585,0.4179528966382712
post,openai,general,user_statuses_count,-0.1761611944118577,0.0012691178174189116
post,openai,general,user_favourites_count,-0.21278308730322706,2.1272122949584367e-05
post,openai,general,favorite_count,0.0023462719320745127,0.9581810519969663
post,openai,general,retweet_count,0.2342661863434795,1.1027853704508312e-08
post,openai,general,avg_word_length,-0.046329119302933576,0.40408457901132255
post,openai,general,text_length,0.42254736206235444,4.8611790548470917e-29
post,openai,general,sentiment_polarity,-0.11199731518857492,0.005105526726005705
post,openai,general,sentiment_subjectivity,0.1828332913305334,1.1885832196757319e-05
post,openai,general,polarization_score,0.32292015539840674,3.483877973050581e-16
post,openai,general,toxicity,-0.15774799542031676,0.0005230049114595042
post,openai,general,has_emoji,0.07775138398513176,0.7029632536021305
post,openai,general,has_hashtag,-0.005289444025544467,0.9529438700991584
post,openai,general,has_mention,-0.7298543069714453,8.364656666890099e-18
post,openai,general,has_url,0.24014583473144344,0.004479712068942365
post,openai,popular,user_followers_count,0.043626722908214774,0.46385427008711555
post,openai,popular,user_friends_count,0.11559651994754025,0.024950849458549716
post,openai,popular,user_statuses_count,-0.08680987404049698,0.10149472909898526
post,openai,popular,user_favourites_count,-0.1829457696283099,0.0002141208746903272
post,openai,popular,favorite_count,0.14637256159697667,0.001418296887235488
post,openai,popular,retweet_count,0.24167530827260778,4.4142575925400185e-08
post,openai,popular,avg_word_length,-0.05425061645973679,0.30848179830233546
post,openai,popular,text_length,0.31673085592007316,6.87673988986453e-16
post,openai,popular,sentiment_polarity,0.07790403010388033,0.06108114106591205
post,openai,popular,sentiment_subjectivity,0.14351340299050577,0.0006383241704616034
post,openai,popular,polarization_score,0.17333308238934475,1.065725929390145e-05
post,openai,popular,toxicity,0.05915674290233922,0.10754305844951335
post,openai,popular,has_emoji,0.24996671083181904,0.19800463211829578
post,openai,popular,has_hashtag,-0.015752686221897735,0.8559431578784529
post,openai,popular,has_mention,-0.5033551190530857,4.3653566065739153e-10
post,openai,popular,has_url,0.05997369003181616,0.46369878659219055
post,openai,engaging,user_followers_count,0.05215156225736208,0.4040018000095108
post,openai,engaging,user_friends_count,0.0958766221573293,0.086728080216682
post,openai,engaging,user_statuses_count,-0.11186251430123709,0.04334526877074326
post,openai,engaging,user_favourites_count,-0.2822763037510861,3.644248980681623e-08
post,openai,engaging,favorite_count,0.1749932235187348,2.386637169437258e-05
post,openai,engaging,retweet_count,0.2243923406980716,1.745700241100011e-07
post,openai,engaging,avg_word_length,-0.21618836269887326,0.00014551672256663353
post,openai,engaging,text_length,0.29886771096661197,5.4321108116395504e-17
post,openai,engaging,sentiment_polarity,0.03347034552140966,0.4038526832803331
post,openai,engaging,sentiment_subjectivity,0.192631055996765,5.772444525174076e-06
post,openai,engaging,polarization_score,0.32085615615107044,6.451147000276927e-16
post,openai,engaging,toxicity,-0.008394572765154646,0.8310480949744008
post,openai,engaging,has_emoji,0.5924966276371377,0.00029140806768536783
post,openai,engaging,has_hashtag,0.09366539134337248,0.300015095124873
post,openai,engaging,has_mention,-0.4251569717981135,4.752078765107061e-07
post,openai,engaging,has_url,0.09571802062061109,0.2524888011844022
post,openai,informative,user_followers_count,0.38913994525008755,5.520522508197281e-10
post,openai,informative,user_friends_count,-0.05466806719770389,0.2790304795990787
post,openai,informative,user_statuses_count,-0.17573345761925144,0.0013743070123702927
post,openai,informative,user_favourites_count,-0.3670123831622259,1.0064333517730896e-12
post,openai,informative,favorite_count,-0.07270250903529235,0.181348515884579
post,openai,informative,retweet_count,0.08808058613505976,0.03536149311282971
post,openai,informative,avg_word_length,0.028485705055051148,0.6224923624385484
post,openai,informative,text_length,0.42199154440075043,1.6311340087544942e-25
post,openai,informative,sentiment_polarity,-0.15016878715340073,0.000483470163114385
post,openai,informative,sentiment_subjectivity,-0.03587775259294748,0.443066179128782
post,openai,informative,polarization_score,0.8561604840290112,4.641678098929146e-93
post,openai,informative,toxicity,-0.3022251041978506,5.81995254439e-09
post,openai,informative,has_emoji,-0.9935095461076149,0.014168122891793348
post,openai,informative,has_hashtag,-0.4432629116135588,4.379062105282327e-06
post,openai,informative,has_mention,-0.8272612306367189,4.340836460653915e-21
post,openai,informative,has_url,0.46967765779830467,7.064080491076034e-08
post,openai,controversial,user_followers_count,0.30285509989742504,5.376897514283298e-06
post,openai,controversial,user_friends_count,-0.1428152065474547,0.009378050874936213
post,openai,controversial,user_statuses_count,-0.17872335415562524,0.0034098966048376656
post,openai,controversial,user_favourites_count,-0.1948418327984342,0.0006712470376793084
post,openai,controversial,favorite_count,-0.1453447804915265,0.008783135907993742
post,openai,controversial,retweet_count,0.2177984953098443,6.734583328341202e-06
post,openai,controversial,avg_word_length,-0.167036857825136,0.010019474503314377
post,openai,controversial,text_length,0.43462018746381154,1.5816895429971613e-28
post,openai,controversial,sentiment_polarity,-0.35503749859018396,3.607508006018755e-17
post,openai,controversial,sentiment_subjectivity,0.15520646684540088,0.0007544666772200336
post,openai,controversial,polarization_score,1.2265518673779512,2.7992882347028027e-145
post,openai,controversial,toxicity,-0.06154334835182307,0.09286516794909971
post,openai,controversial,has_emoji,-0.35189371196265473,0.2649458047336879
post,openai,controversial,has_hashtag,-0.12072619602344621,0.24403765685883527
post,openai,controversial,has_mention,-0.7016416517488118,9.101415359189715e-14
post,openai,controversial,has_url,-0.15784006149220783,0.07754875260659203
post,openai,neutral,user_followers_count,0.05109379073792844,0.42703397854014813
post,openai,neutral,user_friends_count,0.0825536290985481,0.15445560591110954
post,openai,neutral,user_statuses_count,-0.13253388299579552,0.014578791174512426
post,openai,neutral,user_favourites_count,-0.17779130479986283,0.0006753282715168721
post,openai,neutral,favorite_count,0.2093548173996275,3.069960862484601e-07
post,openai,neutral,retweet_count,0.3770011786183947,2.018434880518634e-17
post,openai,neutral,avg_word_length,-0.16612433747687794,0.003217761979745734
post,openai,neutral,text_length,0.36619070162034967,9.767283509846149e-24
post,openai,neutral,sentiment_polarity,-0.003518884332079669,0.9285888332130371
post,openai,neutral,sentiment_subjectivity,0.19350571307222364,3.1549659519847047e-06
post,openai,neutral,polarization_score,0.4884502974136468,1.4387044821022042e-35
post,openai,neutral,toxicity,-0.005789254677201744,0.8772920779240617
post,openai,neutral,has_emoji,0.3381281189149862,0.07924205370607865
post,openai,neutral,has_hashtag,0.06859039301443859,0.4501162266966078
post,openai,neutral,has_mention,-0.5234769983271866,3.628137276872285e-10
post,openai,neutral,has_url,-0.10744694626851538,0.192110004715903
post,google,general,user_followers_count,0.33142003322881625,6.875775064631128e-08
post,google,general,user_friends_count,-0.004125322136283774,0.9392043533051808
post,google,general,user_statuses_count,-0.21308341819085164,0.00010246059441617483
post,google,general,user_favourites_count,-0.10218339644633066,0.04784018240157913
post,google,general,favorite_count,0.04846699567802991,0.3059170243640794
post,google,general,retweet_count,0.2725389836350715,2.771399002495725e-09
post,google,general,avg_word_length,-0.1597962267904573,0.010902484370882004
post,google,general,text_length,0.2272244596767111,6.266604452690122e-09
post,google,general,sentiment_polarity,-0.16091686866181923,0.0001004178873482231
post,google,general,sentiment_subjectivity,0.14547946904479908,0.00048509188592804517
post,google,general,polarization_score,0.1583695709858169,0.00017467854312893413
post,google,general,toxicity,0.007404770240145257,0.8535288317949143
post,google,general,has_emoji,-0.1482096971232569,0.48861197716834115
post,google,general,has_hashtag,-0.37649076625797206,9.125370170196458e-05
post,google,general,has_mention,-1.398483273531812,3.9870026202832203e-50
post,google,general,has_url,0.06781911398619028,0.4282625393746877
post,google,popular,user_followers_count,0.08848680448840805,0.15669538649687986
post,google,popular,user_friends_count,0.06643306547451289,0.24697574445036374
post,google,popular,user_statuses_count,-0.08271481009943987,0.13038362149255558
post,google,popular,user_favourites_count,-0.11543418089540276,0.02242393849808314
post,google,popular,favorite_count,0.009050986915542503,0.8477557882563616
post,google,popular,retweet_count,0.2118121808300434,1.2580103008143312e-07
post,google,popular,avg_word_length,-0.16257082116444413,0.0028810918514211073
post,google,popular,text_length,0.1436400519611354,7.897247958323199e-05
post,google,popular,sentiment_polarity,-0.19024582181581684,1.723737524474805e-06
post,google,popular,sentiment_subjectivity,0.1587686664041427,3.302490342736102e-05
post,google,popular,polarization_score,0.11030930256143694,0.005883728367878228
post,google,popular,toxicity,0.04530041617744923,0.21122040739693104
